"";"Lp";"DataPoczatku";"DataKonca";"SumaUbezpieczenia";"Odnowienia";"Ulica";"KodPocztowy";"Miasto";"Wojewodztwo";"Kraj";"ReasekuracjaO";"ReasekuracjaF";"Szerokosc";"Dlugosc";"Flaga_1";"Flaga_2";"Nr_Wojewodztwa"
"951794";"2023-12-01";"2024-11-30";31492;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"951815";"2023-12-01";"2024-11-30";264600;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"951924";"2023-12-04";"2024-11-03";25863;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"951982";"2023-12-07";"2024-01-06";4837;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952038";"2023-12-10";"2024-12-09";38950;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952051";"2023-12-01";"2024-02-29";2339448;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952052";"2023-12-01";"2024-10-31";1641710;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952156";"2023-12-06";"2024-01-05";5835;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952257";"2023-12-11";"2027-01-10";3820;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952322";"2023-12-13";"2025-07-12";4227;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952366";"2023-12-15";"2024-12-14";56511;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952473";"2023-12-19";"2024-06-18";87963;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952474";"2023-12-19";"2024-06-18";170991;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952545";"2023-12-16";"2024-01-15";13784;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952574";"2023-12-19";"2026-01-18";3422;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952590";"2023-12-20";"2026-01-19";13007;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952644";"2023-12-22";"2024-12-21";13629;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952792";"2023-12-29";"2024-01-28";2926;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952800";"2023-12-30";"2024-01-29";4471;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952803";"2023-12-30";"2024-01-29";39958;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952846";"2023-12-21";"2024-12-20";1405366;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952862";"2023-12-28";"2026-01-27";9754;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952910";"2024-01-01";"2024-06-30";17231;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952913";"2024-01-01";"2024-08-31";136000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952914";"2024-01-01";"2024-06-30";266403;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952915";"2024-01-01";"2024-04-30";89992;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952916";"2024-01-01";"2024-04-30";33702;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952917";"2024-01-01";"2024-06-30";88383;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952918";"2024-01-01";"2024-06-30";273280;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952920";"2024-01-01";"2024-07-31";1490690;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952921";"2024-01-01";"2024-09-30";430190;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952922";"2024-01-01";"2024-09-30";603307;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952924";"2024-01-01";"2024-12-31";145087;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952925";"2024-01-01";"2024-12-31";55916;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952949";"2024-01-01";"2024-12-31";2789711;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952952";"2024-01-01";"2024-12-31";45056;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"952967";"2024-01-02";"2024-02-01";530000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953008";"2024-01-05";"2024-12-04";625509;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953019";"2024-01-08";"2024-08-07";104750;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953020";"2024-01-08";"2024-08-07";4264;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953037";"2024-01-10";"2024-05-09";20000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953042";"2024-01-04";"2025-01-03";341620;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953068";"2024-01-12";"2025-01-11";410480;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953096";"2024-01-16";"2024-08-15";36000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953137";"2020-07-24";"2025-07-23";24750;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953142";"2020-07-30";"2025-07-29";54279;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953144";"2020-06-30";"2025-05-29";101556;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953146";"2020-08-03";"2025-08-02";40000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953172";"2021-04-30";"2026-04-29";84000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953182";"2021-08-09";"2025-08-08";79622;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953200";"2021-10-28";"2026-10-27";237498;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953204";"2021-10-28";"2025-10-27";11551;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953220";"2022-04-05";"2026-04-04";980552;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953256";"2022-11-08";"2025-11-07";32856;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953270";"2022-09-14";"2027-09-13";148510;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953278";"2022-11-14";"2027-11-13";144905;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953279";"2022-11-17";"2027-10-16";152464;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953294";"2023-02-08";"2028-02-07";226698;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953320";"2019-02-08";"2024-02-07";509892;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953324";"2019-01-30";"2024-01-29";373459;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953341";"2019-02-27";"2024-01-26";132120;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953362";"2020-08-10";"2024-07-09";130692;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953411";"2021-05-13";"2025-04-12";2e+05;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953450";"2021-11-15";"2026-11-14";193904;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953453";"2022-04-22";"2026-04-21";9000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953454";"2022-04-05";"2026-04-04";63902;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953466";"2022-04-06";"2026-04-05";294113;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953478";"2022-04-26";"2027-03-25";37976;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953495";"2022-11-23";"2025-11-22";46444;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953516";"2022-11-23";"2026-11-22";79531;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953525";"2023-02-15";"2024-02-14";122656;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953552";"2023-02-18";"2024-02-17";87909;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953554";"2023-02-17";"2024-02-16";45333;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953568";"2019-03-26";"2024-02-25";101000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953627";"2021-05-20";"2024-05-19";70180;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953637";"2021-05-24";"2026-04-23";201199;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953661";"2021-10-29";"2026-10-28";171600;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953663";"2021-11-10";"2025-11-09";39400;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953671";"2021-08-24";"2025-08-23";68012;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953690";"2021-11-18";"2024-10-17";141776;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953693";"2022-04-21";"2024-04-20";29394;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953711";"2022-05-04";"2027-05-03";461000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953718";"2022-05-13";"2024-05-12";44043;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953732";"2022-11-29";"2026-11-28";20889;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953734";"2022-12-05";"2027-12-04";55300;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953763";"2023-02-14";"2027-01-13";178350;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953785";"2023-02-22";"2024-02-21";5121;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953808";"2019-05-13";"2024-05-12";79272;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953817";"2019-05-15";"2024-05-14";311286;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953819";"2019-05-29";"2024-04-28";285300;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953825";"2019-05-27";"2024-05-26";472000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953845";"2020-07-13";"2024-06-12";58621;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953889";"2021-06-08";"2024-06-07";21122;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953951";"2022-05-26";"2026-05-25";40000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"953952";"2022-05-19";"2027-05-18";278703;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954000";"2023-02-28";"2024-02-27";29727;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954001";"2023-02-28";"2024-02-27";55000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954002";"2023-02-26";"2024-02-25";8144;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954022";"2023-02-24";"2024-02-23";12831;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954062";"2019-07-15";"2024-06-14";22500;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954090";"2020-07-23";"2025-07-22";188845;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954097";"2021-06-07";"2024-06-06";86386;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954098";"2021-06-07";"2024-06-06";86386;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954137";"2021-12-07";"2025-12-06";51330;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954147";"2021-12-09";"2026-12-08";122916;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954168";"2022-05-10";"2026-05-09";127041;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954185";"2022-04-26";"2025-04-25";176700;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954201";"2022-12-21";"2026-12-20";11545;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954210";"2022-12-28";"2025-11-27";80000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954244";"2023-02-21";"2026-02-20";27100;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954272";"2019-07-29";"2024-06-28";193568;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954293";"2019-08-19";"2024-08-18";24450;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954309";"2020-11-04";"2024-11-03";140000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954310";"2020-11-05";"2024-11-04";52455;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954315";"2020-11-08";"2025-10-07";7210;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954319";"2020-11-10";"2025-10-09";1899;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954320";"2020-11-10";"2025-10-09";2018;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954329";"2020-10-26";"2025-10-25";46596;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954372";"2021-12-15";"2026-11-14";160100;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954377";"2021-12-08";"2026-12-07";688417;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954384";"2021-12-16";"2025-11-15";607200;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954404";"2022-06-03";"2027-06-02";510653;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954422";"2022-06-13";"2027-06-12";312584;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954425";"2022-06-09";"2025-05-08";574722;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954434";"2022-06-22";"2027-06-21";902179;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954453";"2023-01-05";"2024-01-04";9335;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954463";"2022-11-24";"2025-11-23";228510;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954468";"2023-01-04";"2027-01-03";374533;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954515";"2019-09-20";"2024-09-19";14000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954516";"2019-09-20";"2024-09-19";15000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954530";"2019-09-30";"2024-08-29";495992;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954531";"2019-09-27";"2024-09-26";450565;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954532";"2019-09-20";"2024-09-19";7350;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954538";"2020-11-19";"2025-11-18";505456;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954539";"2020-11-24";"2024-11-23";33530;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954545";"2020-11-27";"2024-11-26";70000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954547";"2020-11-27";"2025-11-26";1400000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954549";"2020-11-30";"2025-10-29";87302;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954571";"2020-12-11";"2024-12-10";35000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954604";"2021-07-06";"2026-07-05";409500;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954621";"2021-12-09";"2024-11-08";144800;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954623";"2021-12-28";"2026-11-27";15700;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954624";"2021-12-28";"2024-11-27";171310;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954631";"2021-12-28";"2026-12-27";157000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954636";"2021-12-20";"2024-11-19";115745;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954657";"2022-06-29";"2026-05-28";46500;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954667";"2022-06-30";"2027-05-29";450649;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954682";"2023-01-05";"2024-01-04";476218;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954691";"2023-01-05";"2024-01-04";67800;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954710";"2023-02-17";"2024-02-16";45333;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954717";"2023-02-19";"2024-02-18";454041;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"954787";"2020-12-21";"2025-11-20";6967;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
