Lp;DataPoczatku;DataKonca;SumaUbezpieczenia;Odnowienia;Ulica;KodPocztowy;Miasto;Wojewodztwo;Kraj;ReasekuracjaO;ReasekuracjaF;Szerokosc;Dlugosc;Flaga_1;Flaga_2;Nr_Wojewodztwa
19810;26.05.2021;25.05.2022;550000;TAK;Krzywa 18;05-102;Nowy Dwór Mazowiecki;Mazowieckie;Polska;1,2;NA;52.4442332;20.69873018053476;1;0;5;
19811;24.05.2021;23.05.2022;209000;TAK;Muzyczna 14;16-400;Suwałki;Podlaskie;Polska;1,2;NA;54.102603900000005;22.929402100787108;1;0;9;
19812;22.05.2021;21.05.2022;350000;TAK;Wielicka 44;30-552;Kraków;Małopolskie;Polska;1,2;NA;50.03714085;19.96820416282754;1;0;6;
19813;25.05.2021;24.05.2022;105000;TAK;Robotnicza 2;95-200;Pabianice;Łódzkie;Polska;1,2;NA;51.659008650000004;19.331137225546776;1;0;14;
19814;21.05.2021;20.05.2022;280000;TAK;Franza Waxmana 6;41-500;Chorzów;Śląskie;Polska;1,2;NA;50.302216200000004;18.932233947543764;1;0;15;
19815;23.05.2021;22.05.2022;280000;TAK;Henryka Sienkiewicza 61;50-349;Wrocław;Dolnośląskie;Polska;1,2;NA;51.1160356;17.0561147;1;0;1;
19816;22.05.2021;21.05.2022;220000;TAK;Sławinek 17;20-818;Lublin;Lubelskie;Polska;1,2;NA;51.2615011;22.5211913;1;0;3;
19817;22.05.2021;21.05.2022;165000;TAK;Maciejkowicka 4;41-103;Siemianowice Śląskie;Śląskie;Polska;1,2;NA;50.3197673;19.002649;1;0;15;
19818;07.02.2021;06.02.2022;467500;TAK;Zachodnia 29;64-140;Włoszakowice;Wielkopolskie;Polska;1,2;NA;51.9388381;16.3541709;1;0;12;
19819;16.01.2021;15.01.2022;320000;TAK;Aleja Wojska Polskiego 4;62-800;Kalisz;Wielkopolskie;Polska;1,2;NA;51.74523225;18.052557753104026;1;0;12;
19820;16.01.2022;15.01.2023;320000;TAK;Aleja Wojska Polskiego 4;62-800;Kalisz;Wielkopolskie;Polska;1,2;NA;51.74523225;18.052557753104026;1;0;12;
19821;16.01.2021;15.01.2022;440000;TAK;Związku Walki Młodych 4;02-786;Warszawa;Mazowieckie;Polska;1,2;NA;52.1553294;21.0398607;1;0;5;
19822;21.05.2021;20.05.2022;435000;TAK;Maszewska 20;01-925;Warszawa;Mazowieckie;Polska;1,2;NA;52.27553535;20.91423284780769;1;0;5;
19823;01.06.2021;31.05.2022;360000;TAK;Cystersów 8;31-553;Kraków;Małopolskie;Polska;1,2;NA;50.06541695;19.97107124248305;1;0;6;
19824;28.01.2021;27.01.2022;240000;TAK;Aleja Władysława Reymonta 10;01-842;Warszawa;Mazowieckie;Polska;1,2;NA;52.2733046;20.936661332076064;1;0;5;
19825;05.01.2021;04.01.2022;3,00E+05;TAK;Grabowiec 24a;66-008;Świdnica;Lubuskie;Polska;1,2;NA;51.89355975;15.273174451837928;1;0;4;
19826;05.01.2022;04.01.2023;3,00E+05;TAK;Grabowiec 24a;66-008;Świdnica;Lubuskie;Polska;1,2;NA;51.89355975;15.273174451837928;1;0;4;
19827;21.05.2021;20.05.2022;150000;TAK;Górna 16;64-800;Chodzież;Wielkopolskie;Polska;1,2;NA;52.98947415;16.91642572297242;1;0;12;
19828;15.06.2021;14.06.2022;1,00E+05;TAK;Wrzeciono 8A;01-961;Warszawa;Mazowieckie;Polska;1,2;NA;52.289537300000006;20.941154080964466;1;0;5;
19829;03.06.2021;02.06.2022;220000;TAK;Nowogródzka 9;59-300;Lubin;Dolnośląskie;Polska;1,2;NA;51.3881703;16.2166726;1;0;1;
19830;01.06.2021;31.05.2022;3,00E+05;TAK;Kłoda 480;26-910;Kłoda;Świętokrzyskie;Polska;1,2;NA;51.7054558;21.4309008;3;0;16;
19831;05.06.2021;04.06.2022;610000;TAK;Ksawerego Dunikowskiego 8;43-600;Jaworzno;Śląskie;Polska;1,2;NA;50.20199395;19.250460396623097;1;0;15;
19832;24.05.2021;23.05.2022;140000;TAK;Gwiezdna 17;82-300;Elbląg;Pomorskie;Polska;1,2;NA;54.16929005;19.403739252860007;1;0;10;
19833;22.05.2021;21.05.2022;180000;TAK;Polanowska 15b;76-100;Sławno;Zachodniopomorskie;Polska;1,2;NA;54.3568;16.67837;1;0;13;
19834;22.05.2021;21.05.2022;410000;TAK;Stanisława Kazury 4;02-795;Warszawa;Mazowieckie;Polska;1,2;NA;52.13982945;21.045907134216165;1;0;5;
19835;29.05.2021;28.05.2022;4,00E+05;TAK;Siodlarska 6;01-461;Warszawa;Mazowieckie;Polska;1,2;NA;52.242670950000004;20.918377482667385;1;0;5;
19836;22.05.2021;21.05.2022;270000;TAK;Konstruktorów 58;65-119;Zielona Góra;Lubuskie;Polska;1,2;NA;51.9603418;15.4995328;1;0;4;
19837;31.05.2021;30.05.2022;944000;TAK;Kłopot 4;01-066;Warszawa;Mazowieckie;Polska;1,2;NA;52.2576039;20.9797879;1;0;5;
19838;31.05.2021;30.05.2022;516000;TAK;Kłopot 4;01-066;Warszawa;Mazowieckie;Polska;1,2;NA;52.2576039;20.9797879;1;0;5;
19839;23.05.2021;22.05.2022;2,00E+05;TAK;Łagodna 9;34-321;Łysina;Małopolskie;Polska;1,2;NA;49.7436406;19.29078493914849;1;0;6;
19840;23.05.2021;22.05.2022;410000;TAK;Radostów Średni 17a;59-800;Radostów Średni;Dolnośląskie;Polska;1,2;NA;51.129439649999995;15.35597073173559;3;0;1;
19841;23.05.2021;22.05.2022;430000;TAK;Jarosława Dąbrowskiego 27;28-200;Staszów;Świętokrzyskie;Polska;1,2;NA;50.558766;21.191420;3;1;16;
19842;04.08.2021;03.08.2022;1,00E+05;TAK;Reymonta 12;46-203;Kluczbork;Opolskie;Polska;1,2;NA;50.9783624;18.2077858;1;0;7;
19843;06.01.2021;05.01.2022;330000;TAK;Podleśna 64A;05-230;Kobyłka;Mazowieckie;Polska;1,2;NA;52.3300325;21.16581676956723;1;0;5;
19844;06.01.2022;05.01.2023;330000;TAK;Podleśna 64A;05-230;Kobyłka;Mazowieckie;Polska;1,2;NA;52.3300325;21.16581676956723;1;0;5;
19845;20.01.2021;19.01.2022;320000;TAK;Orłowska 2;03-571;Warszawa;Mazowieckie;Polska;1,2;NA;52.2752428;21.053643760089763;1;0;5;
19846;22.05.2021;21.05.2022;565000;TAK;Światowida 51c;03-144;Warszawa;Mazowieckie;Polska;1,2;NA;52.3216395;20.94154370578439;1;0;5;
19847;23.05.2021;22.05.2022;620000;TAK;Owoców Leśnych 12b;03-257;Warszawa;Mazowieckie;Polska;1,2;NA;52.315321;21.041361412482527;1;0;5;
19848;29.05.2021;28.05.2022;224000;TAK;Dionizosa 12;03-142;Warszawa;Mazowieckie;Polska;1,2;NA;52.3395632;20.9497677;1;0;5;
19849;04.06.2021;03.06.2022;230000;TAK;Grabów Szlachecki 98a;08-503;Grabów Szlachecki;Mazowieckie;Polska;1,2;NA;51.69563;22.08868;3;0;5;
19850;15.01.2021;14.01.2022;240000;TAK;Kolista 29;40-486;Katowice;Śląskie;Polska;1,2;NA;50.229835300000005;19.06069463003423;1;0;15;
19851;31.05.2021;30.05.2022;2,00E+05;TAK;Leśne 6c;62-028;Koziegłowy;Wielkopolskie;Polska;1,2;NA;52.45197;16.99253;1;0;12;
19852;11.07.2021;10.07.2022;150000;TAK;Ułanów 54;31-455;Kraków;Małopolskie;Polska;1,2;NA;50.079311000000004;19.98027546343981;1;0;6;
19853;27.06.2021;26.06.2022;150000;TAK;Tadeusza Kościuszki 12A;26-610;Radom;Świętokrzyskie;Polska;1,2;NA;51.3955453;21.150954;1;0;16;
19854;16.02.2021;15.02.2022;438000;TAK;Hiacynta 20;62-080;Lusówko;Wielkopolskie;Polska;1,2;NA;52.4158226;16.6380576;1;0;12;
19855;28.05.2021;27.05.2022;325000;TAK;Słoneczna 21;64-140;Boszkowo-Letnisko;Wielkopolskie;Polska;1,2;NA;51.95071765;16.34427686739762;1;0;12;
19856;07.02.2021;06.02.2022;162000;TAK;Ogrodowa 4;39-207;Brzeźnica;Podkarpackie;Polska;1,2;NA;50.09780535;21.49971737593987;1;0;8;
19857;09.02.2021;08.02.2022;226429,32;TAK;Odlewnicza 22;58-309;Wałbrzych;Dolnośląskie;Polska;1,2;NA;50.8067568;16.2968442;1;0;1;
19858;23.05.2021;22.05.2022;240000;TAK;Boruja Kościelna 50a;64-300;Boruja Kościelna;Wielkopolskie;Polska;1,2;NA;52.2595878;16.1325248;3;0;12;
19859;22.05.2021;21.05.2022;321000;TAK;Latkowo 21;88-220;Latkowo;Kujawsko-Pomorskie;Polska;1,2;NA;52.6338978;18.6574957;3;0;2;
19860;22.05.2021;21.05.2022;3,00E+05;TAK;Korzeniec 62A;37-740;Korzeniec;Podkarpackie;Polska;1,2;NA;49.69808;22.50467;3;0;8;
19861;02.06.2021;01.06.2022;482000;TAK;Wojska Polskiego 58;05-500;Piaseczno;Mazowieckie;Polska;1,2;NA;52.0685002;21.02346181669725;1;0;5;
19862;09.02.2021;08.02.2022;162130;TAK;Owocowa 1A;62-080;Tarnowo Podgórne;Wielkopolskie;Polska;1,2;NA;52.4623821;16.657570210736196;1;0;12;
19863;12.01.2021;11.01.2022;120000;TAK;Szarych Szeregów 1;99-400;Łowicz;Łódzkie;Polska;1,2;NA;52.1039144;19.9598757;1;0;14;
19864;12.01.2022;11.01.2023;120000;TAK;Szarych Szeregów 1;99-400;Łowicz;Łódzkie;Polska;1,2;NA;52.1039144;19.9598757;1;0;14;
19865;22.05.2021;21.05.2022;185000;TAK;Plac Ratuszowy 21;58-500;Jelenia Góra;Dolnośląskie;Polska;1,2;NA;50.90385705;15.733877415478336;1;0;1;
19866;22.05.2021;21.05.2022;445000;TAK;Sonaty 6;02-744;Warszawa;Mazowieckie;Polska;1,2;NA;52.1706702;21.0278329;1;0;5;
19867;10.06.2021;09.06.2022;320000;TAK;Chomranice 282;33-394;Chomranice;Małopolskie;Polska;1,2;NA;49.68392635;20.59240708404059;3;0;6;
19868;11.01.2021;10.01.2022;140000;TAK;Wierzbica Górna 8;46-255;Wierzbica Górna;Opolskie;Polska;1,2;NA;51.03293975;17.981672899283865;3;0;7;
19869;11.01.2022;10.01.2023;140000;TAK;Wierzbica Górna 8;46-255;Wierzbica Górna;Opolskie;Polska;1,2;NA;51.03293975;17.981672899283865;3;0;7;
19870;11.02.2021;10.02.2022;150000;TAK;Andersa 7c;95-040;Koluszki;Łódzkie;Polska;1,2;NA;51.7378604;19.8288893;1;0;14;
19871;07.02.2021;06.02.2022;1,00E+05;TAK;Składowa 7;19-400;Olecko;Podlaskie;Polska;1,2;NA;54.0397;22.5034;1;0;9;
19872;25.05.2021;24.05.2022;260000;TAK;św. Faustyny 14;87-100;Toruń;Kujawsko-Pomorskie;Polska;1,2;NA;53.0312333;18.604388;1;0;2;
19873;11.08.2021;10.08.2022;450000;TAK;Leśny Ślad 8;96-316;Stare Budy;Łódzkie;Polska;1,2;NA;52.065103300000004;20.505257588018523;1;0;14;
19874;31.01.2021;30.01.2022;660000;TAK;Topolowa 7;59-300;Lubin;Dolnośląskie;Polska;1,2;NA;51.4038976;16.179558529222618;1;0;1;
19875;22.05.2021;21.05.2022;180000;TAK;Klonowa 6;58-530;Kowary;Dolnośląskie;Polska;1,2;NA;50.797359549999996;15.83672354684723;1;0;1;
19876;23.05.2021;22.05.2022;850000;TAK;1 Maja 10;95-020;Justynów;Łódzkie;Polska;1,2;NA;51.727094;19.6853317;1;0;14;
19877;01.06.2021;31.05.2022;2,00E+05;TAK;Źródlana 1b;42-584;Dobieszowice;Śląskie;Polska;1,2;NA;50.3972408;19.008903345539032;1;0;15;
19878;02.07.2021;01.07.2022;260000;TAK;Podmiejska 3;62-800;Kalisz;Wielkopolskie;Polska;1,2;NA;51.7457921;18.067574764920277;1;0;12;
19879;22.05.2021;21.05.2022;320000;TAK;Szumki 8;17-111;Szumki;Podlaskie;Polska;1,2;NA;52.701695;23.0353094;3;0;9;
19880;25.05.2021;24.05.2022;180000;TAK;Bronisława Czecha 1;85-794;Bydgoszcz;Kujawsko-Pomorskie;Polska;1,2;NA;53.1594367;18.16242504991525;1;0;2;
19881;10.02.2021;09.02.2022;150000;TAK;Adama Asnyka 18B;59-220;Legnica;Dolnośląskie;Polska;1,2;NA;51.2006081;16.1435413;1;0;1;
19882;21.05.2021;20.05.2022;270000;TAK;Lecha 6;05-400;Otwock;Mazowieckie;Polska;1,2;NA;52.0900051;21.25276891935725;1;0;5;
19883;01.06.2021;31.05.2022;520000;TAK;Wesoła 24;84-240;Reda;Pomorskie;Polska;1,2;NA;54.6328802;18.3684664;1;0;10;
19884;01.06.2021;31.05.2022;2,00E+05;TAK;Ekologiczna 24;02-798;Warszawa;Mazowieckie;Polska;1,2;NA;52.130131000000006;21.05729698304541;1;0;5;
19885;09.06.2021;08.06.2022;330000;TAK;Romana Domagały 9B;10-371;Kieźliny;Warmińsko-Mazurskie;Polska;1,2;NA;53.82915;20.5133;1;0;11;
19886;25.05.2021;24.05.2022;265000;TAK;Przyjaźni 2;64-320;Buk;Wielkopolskie;Polska;1,2;NA;52.353460850000005;16.5218492;1;0;12;
19887;22.05.2021;21.05.2022;150000;TAK;Belwederska 85;99-100;Łęczyca;Łódzkie;Polska;1,2;NA;52.0508289;19.19440351136869;1;0;14;
19888;17.06.2021;16.06.2022;420000;TAK;Zielna 15;96-314;Stanisławów;Łódzkie;Polska;1,2;NA;52.12955;20.47536;1;0;14;
19889;11.06.2021;10.06.2022;239000;TAK;Konwaliowa 21a;44-373;Wodzisław Śląski;Śląskie;Polska;1,2;NA;50.01307685;18.37177984503567;1;0;15;
19890;04.07.2021;03.07.2022;90000;TAK;Sternicza 18;43-308;Bielsko-Biała;Śląskie;Polska;1,2;NA;49.8088792;19.026104787299772;1;0;15;
19891;04.06.2021;03.06.2022;310000;TAK;Kołłątaja 16a;38-500;Sanok;Podkarpackie;Polska;1,2;NA;49.5533388;22.2067929;1;0;8;
19892;31.05.2021;30.05.2022;6,00E+05;TAK;Ostródzka 90a;03-289;Warszawa;Mazowieckie;Polska;1,2;NA;52.313928000000004;21.05170360447455;1;0;5;
19893;29.05.2021;28.05.2022;280000;TAK;Henryka Sienkiewicza 42;64-330;Opalenica;Wielkopolskie;Polska;1,2;NA;52.30616;16.41899;1;0;12;
19894;11.02.2021;10.02.2022;1130000;TAK;Pszczela 8;03-112;Warszawa;Mazowieckie;Polska;1,2;NA;52.32952635;20.97347088484071;1;0;5;
19895;11.06.2021;10.06.2022;1,00E+05;TAK;Myśliwska 96;80-283;Gdańsk;Pomorskie;Polska;1,2;NA;54.35188425;18.557533996330413;1;0;10;
19896;23.07.2021;22.07.2022;440000;TAK;Graniczna 30;05-200;Lipinki;Mazowieckie;Polska;1,2;NA;52.3755254;21.297417547451328;1;0;5;
19897;01.03.2021;28.02.2022;320000;TAK;Edwarda Warchałowskiego 3;02-776;Warszawa;Mazowieckie;Polska;1,2;NA;52.143887250000006;21.045566252844004;1;0;5;
19898;11.02.2021;10.02.2022;380000;TAK;Drwęcka 3;87-400;Golub-Dobrzyń;Kujawsko-Pomorskie;Polska;1,2;NA;53.11158;19.0481;1;0;2;
19899;22.05.2021;21.05.2022;380000;TAK;Tęczowa 82d;53-603;Wrocław;Dolnośląskie;Polska;1,2;NA;51.1033552;17.0076418;1;0;1;
19900;27.05.2021;26.05.2022;325000;TAK;Diamentowa 27;20-471;Lublin;Lubelskie;Polska;1,2;NA;51.216955600000006;22.547275998583522;1;0;3;
19901;01.06.2021;31.05.2022;530000;TAK;Grójecka 76;02-359;Warszawa;Mazowieckie;Polska;1,2;NA;52.2119797;20.9767483;1;0;5;
19902;23.05.2021;22.05.2022;510000;TAK;Sygnałowa 26j;52-130;Wrocław;Dolnośląskie;Polska;1,2;NA;51.0617325;17.0647364;1;0;1;
19903;08.01.2021;07.01.2022;130000;TAK;Wojska Polskiego 7;45-862;Opole;Opolskie;Polska;1,2;NA;50.66189025;17.89657161160409;1;0;7;
19904;27.05.2021;26.05.2022;160000;TAK;Osówka 150A;27-350;Osówka;Świętokrzyskie;Polska;1,2;NA;51.06417795;21.558578175758342;3;0;16;
19905;12.01.2021;11.01.2022;4,00E+05;TAK;Wolna 212B;44-251;Rybnik;Śląskie;Polska;1,2;NA;50.08436845;18.61107271019665;1;0;15;
19906;10.01.2021;09.01.2022;3,00E+05;TAK;Bitwy Warszawskiej 1920 roku 8;02-366;Warszawa;Mazowieckie;Polska;1,2;NA;52.212847;20.972734;1;1;5;
19907;15.06.2021;14.06.2022;310000;TAK;Zielona 42C;63-520;Książenice;Wielkopolskie;Polska;1,2;NA;51.493145;18.075259699999997;1;0;12;
19908;02.06.2021;01.06.2022;880000;TAK;Wolska 135b;05-119;Wola Aleksandra;Mazowieckie;Polska;1,2;NA;52.40425;20.98699;1;0;5;
19909;03.02.2021;02.02.2022;2,00E+05;TAK;Lutycka 3;44-100;Gliwice;Śląskie;Polska;1,2;NA;50.2888472;18.670391087518453;1;0;15;
19910;23.05.2021;22.05.2022;740000;TAK; 68;39-333;Sarnów;Podkarpackie;Polska;1,2;NA;50.354291;21.543937;1;1;8;
19911;08.01.2021;07.01.2022;350000;TAK;Józefa Mehoffera 66d;03-131;Warszawa;Mazowieckie;Polska;1,2;NA;52.3304319;20.959171848525706;1;0;5;
19912;08.01.2022;07.01.2023;350000;TAK;Józefa Mehoffera 66D;03-131;Warszawa;Mazowieckie;Polska;1,2;NA;52.3304319;20.959171848525706;1;0;5;
19913;21.01.2021;20.01.2022;160000;TAK;Źródlana 16;33-380;Krynica-Zdrój;Małopolskie;Polska;1,2;NA;49.40687095;20.95689065516001;1;0;6;
19914;22.06.2021;21.06.2022;420000;TAK;Akacjowa 75a;05-532;Kąty;Mazowieckie;Polska;1,2;NA;52.0016231;21.155347804457406;1;0;5;
19915;10.07.2021;09.07.2022;5,00E+05;TAK;Obryte 199;07-215;Obryte;Mazowieckie;Polska;1,2;NA;52.70645;21.22843;3;0;5;
19916;17.08.2021;16.08.2022;110000;TAK;Macieja Rataja 2;59-220;Legnica;Dolnośląskie;Polska;1,2;NA;51.200403;16.1590085;1;0;1;
19917;17.08.2021;16.08.2022;1,00E+05;TAK;Jerzego Szaniawskiego 7;59-220;Legnica;Dolnośląskie;Polska;1,2;NA;51.2031664;16.21328159406835;1;0;1;
19918;25.07.2021;24.07.2022;195000;TAK;Ułanów 11D;44-194;Knurów;Śląskie;Polska;1,2;NA;50.2320552;18.6501242;1;0;15;
19919;12.01.2021;11.01.2022;120000;TAK;Oświecenia 1;31-635;Kraków;Małopolskie;Polska;1,2;NA;50.0884935;19.99569;1;0;6;
19920;12.01.2022;11.01.2023;120000;TAK;Oświecenia 1;31-635;Kraków;Małopolskie;Polska;1,2;NA;50.0884935;19.99569;1;0;6;
19921;01.03.2021;28.02.2022;160000;TAK;Kazimierza Odnowiciela 2;43-200;Pszczyna;Śląskie;Polska;1,2;NA;49.966401;18.948754;1;1;15;
19922;11.06.2021;10.06.2022;260000;TAK;Dębowa 14c;59-916;Bogatynia;Dolnośląskie;Polska;1,2;NA;50.9436493;14.9148197;1;0;1;
19923;10.01.2021;09.01.2022;160000;TAK;Władysława Broniewskiego 3;41-907;Bytom;Śląskie;Polska;1,2;NA;50.332805;18.888415766475823;1;0;15;
19924;11.01.2021;10.01.2022;210000;TAK;Krasińskiego Zygmunta 35;01-784;Warszawa;Mazowieckie;Polska;1,2;NA;52.264779;20.973647197684514;1;0;5;
19925;10.01.2021;09.01.2022;940000;TAK;Al. Wyścigowa 14;02-681;Warszawa;Mazowieckie;Polska;1,2;NA;52.1673369;21.0117601;1;0;5;
19926;10.01.2022;09.01.2023;940000;TAK;Al. Wyścigowa 14;02-681;Warszawa;Mazowieckie;Polska;1,2;NA;52.1673369;21.0117601;1;0;5;
19927;26.01.2021;25.01.2022;160000;TAK;Aleja Solidarności 92;01-016;Warszawa;Mazowieckie;Polska;1,2;NA;52.2403103;20.9864311;1;0;5;
19928;08.06.2021;07.06.2022;120000;TAK;Jana Matejki 64D;66-400;Gorzów Wielkopolski;Lubuskie;Polska;1,2;NA;52.7371149;15.2168681;1;0;4;
19929;23.05.2021;22.05.2022;159000;TAK;Widok 91;14-100;Kajkowo;Warmińsko-Mazurskie;Polska;1,2;NA;53.6833695;19.9817501;1;0;11;
19930;10.01.2021;09.01.2022;150000;TAK;Bednarska 9;93-009;Łódź;Łódzkie;Polska;1,2;NA;51.73494275;19.46696015756123;1;0;14;
19931;06.02.2021;05.02.2022;340000;TAK;Miętowa 4;70-875;Szczecin;Zachodniopomorskie;Polska;1,2;NA;53.3828185;14.745667565647809;1;0;13;
19932;23.05.2021;22.05.2022;170000;TAK;Osiedle Centrum 2;64-330;Opalenica;Wielkopolskie;Polska;1,2;NA;52.30602;16.41564;1;0;12;
19933;12.02.2021;11.02.2022;130000;TAK;Nałkowskiej 4a;43-100;Tychy;Śląskie;Polska;1,2;NA;50.1104495;18.9849179;1;0;15;
19934;12.06.2021;11.06.2022;315000;TAK;Gościńczyk 49;24-100;Puławy;Nieznane województwo;Polska;1,2;NA;51.40902295;21.97503918181784;1;0;0;
19935;23.05.2021;22.05.2022;240000;TAK;Stanisława Duboisa 12;58-304;Wałbrzych;Dolnośląskie;Polska;1,2;NA;50.793760899999995;16.26057987490784;1;0;1;
19936;21.01.2021;20.01.2022;140000;TAK;Sternhela Henryka 31;03-596;Warszawa;Mazowieckie;Polska;1,2;NA;52.284535;21.056506221422485;1;0;5;
19937;08.01.2021;07.01.2022;490000;TAK;Duży Dół 2g;05-600;Duży Dół;Mazowieckie;Polska;1,2;NA;51.9173405;20.877600511598907;3;0;5;
19938;08.01.2022;07.01.2023;490000;TAK;Duży Dół 2g;05-600;Duży Dół;Mazowieckie;Polska;1,2;NA;51.9173405;20.877600511598907;3;0;5;
19939;12.02.2021;11.02.2022;480000;TAK;Bytomskich Strzelców 17a;41-807;Zabrze;Śląskie;Polska;1,2;NA;50.339364849999995;18.784952151606944;1;0;15;
19940;10.02.2021;09.02.2022;2,00E+05;TAK;Kościelna 9;64-510;Wronki;Wielkopolskie;Polska;1,2;NA;52.7093613;16.37390020515662;1;0;12;
19941;09.02.2021;08.02.2022;135000;TAK;Kusocińskiego 1;83-140;Gniew;Pomorskie;Polska;1,2;NA;53.8366125;18.829631799999998;1;0;10;
19942;23.05.2021;22.05.2022;170000;TAK;Szczytnica 101A;59-720;Szczytnica;Dolnośląskie;Polska;1,2;NA;51.27831;15.7161424;3;0;1;
19943;23.05.2021;22.05.2022;2,00E+05;TAK;Orzegowska 22;41-907;Bytom;Śląskie;Polska;1,2;NA;50.3360234;18.888440241874783;1;0;15;
19944;25.01.2021;24.01.2022;170000;TAK;Grzechynia 99;34-220;Grzechynia;Małopolskie;Polska;1,2;NA;49.7069739;19.6372348;3;0;6;
19945;01.02.2021;31.01.2022;210000;TAK;Czajkowskiego 7;92-511;Łódź;Łódzkie;Polska;1,2;NA;51.7536573;19.541744020153665;1;0;14;
19946;11.01.2021;10.01.2022;810000;TAK;Kazimierzowska 43;02-572;Warszawa;Mazowieckie;Polska;1,2;NA;52.2027701;21.0156096;1;0;5;
19947;12.06.2021;11.06.2022;150000;TAK;Grabie 59D;09-120;Grabie;Mazowieckie;Polska;1,2;NA;52.6128768;20.625467;3;0;5;
19948;13.11.2021;12.11.2022;190824;TAK;Mikołaja Kopernika 14;76-270;Ustka;Zachodniopomorskie;Polska;1,2;NA;54.584291;16.864496383454103;1;0;13;
19949;31.05.2021;30.05.2022;525000;TAK;Pałacowa 22;05-831;Rozalin;Mazowieckie;Polska;1,2;NA;52.047726499999996;20.752882654897284;1;0;5;
19950;28.05.2021;27.05.2022;210000;TAK;gen. Tadeusza Bora-Komorowskiego 14;03-982;Warszawa;Mazowieckie;Polska;1,2;NA;52.224845450000004;21.09676854780476;1;0;5;
19951;23.05.2021;22.05.2022;240000;TAK;Waleriana Łukasińskiego 34A;71-215;Szczecin;Zachodniopomorskie;Polska;1,2;NA;53.4414278;14.4929819;1;0;13;
19952;11.06.2021;10.06.2022;140000;TAK;Oświęcimska 88;45-645;Opole;Opolskie;Polska;1,2;NA;50.6104464;17.968305623697994;1;0;7;
19953;26.05.2021;25.05.2022;185000;TAK;Pomologiczna 3b;96-100;Skierniewice;Łódzkie;Polska;1,2;NA;51.95728665;20.150019582325708;1;0;14;
19954;01.06.2021;31.05.2022;7,00E+05;TAK;Jowisza 3;01-934;Warszawa;Mazowieckie;Polska;1,2;NA;52.2826919;20.900316039246064;1;0;5;
19955;12.02.2021;11.02.2022;150000;TAK;Fabryczna 16;05-860;Płochocin;Mazowieckie;Polska;1,2;NA;52.1992518;20.697032;1;0;5;
19956;25.08.2021;24.08.2022;720000;TAK;Sokoła 8C;05-500;Zgorzała;Mazowieckie;Polska;1,2;NA;52.098052100000004;20.991753065170446;1;0;5;
19957;09.06.2021;08.06.2022;260000;TAK;Cetki 29J;87-500;Cetki;Kujawsko-Pomorskie;Polska;1,2;NA;53.0773697;19.3242361;3;0;2;
19958;30.05.2021;29.05.2022;230000;TAK;Spokojna 26;84-240;Reda;Pomorskie;Polska;1,2;NA;54.60071945;18.3570317361283;1;0;10;
19959;24.05.2021;23.05.2022;130000;TAK;Antoniego Kaliny 27;71-118;Szczecin;Zachodniopomorskie;Polska;1,2;NA;53.4295893;14.5056596;1;0;13;
19960;05.06.2021;04.06.2022;290000;TAK;Juliusza Słowackiego 101;97-300;Piotrków Trybunalski;Łódzkie;Polska;1,2;NA;51.410600849999994;19.671106779026264;1;0;14;
19961;28.06.2021;27.06.2022;160000;TAK;Sówki 2;14-521;Sówki;Warmińsko-Mazurskie;Polska;1,2;NA;54.34264855;20.248984103590693;3;0;11;
19962;22.06.2021;21.06.2022;725000;TAK;Ligota Wielka 10B;56-400;Ligota Wielka;Dolnośląskie;Polska;1,2;NA;51.1672168;17.4060892;3;0;1;
19963;29.06.2021;28.06.2022;325000;TAK;Szkolna 10a;06-316;Krzynowłoga Mała;Mazowieckie;Polska;1,2;NA;53.157565899999994;20.789444179961826;1;0;5;
19964;27.05.2021;26.05.2022;430000;TAK;Bankowa 10;86-022;Kotomierz;Kujawsko-Pomorskie;Polska;1,2;NA;53.2826283;18.121;1;0;2;
19965;29.05.2021;28.05.2022;5,00E+05;TAK;Wólka Dworska 68c;05-530;Wólka Dworska;Mazowieckie;Polska;1,2;NA;52.01266405;21.200181085130634;3;0;5;
19966;01.06.2021;31.05.2022;3,00E+05;TAK;Polna 35;43-251;Pawłowice;Śląskie;Polska;1,2;NA;49.963023899999996;18.696188864242842;1;0;15;
19967;20.07.2021;19.07.2022;340000;TAK;Walentego Barczewskiego 79;11-001;Dywity;Warmińsko-Mazurskie;Polska;1,2;NA;53.8363897;20.458808533417958;1;0;11;
19968;24.05.2021;23.05.2022;210000;TAK;Tytusa Działyńskiego 93;62-020;Swarzędz;Wielkopolskie;Polska;1,2;NA;52.398643899999996;17.071082024102115;1;0;12;
19969;27.05.2021;26.05.2022;475000;TAK;Janusza Kusocińskiego 86A;94-054;Łódź;Łódzkie;Polska;1,2;NA;51.74790135;19.392948592500602;1;0;14;
19970;11.01.2021;10.01.2022;520000;TAK;Legionów 119A;81-472;Gdynia;Pomorskie;Polska;1,2;NA;54.493725;18.5419493;1;0;10;
19971;22.01.2021;21.01.2022;150000;TAK;Al. Pracy 37;51-230;Wrocław;Dolnośląskie;Polska;1,2;NA;51.0923093;16.9861085;1;0;1;
19972;14.01.2021;13.01.2022;70000;TAK;Starzyńskiego 17;42-200;Częstochowa;Śląskie;Polska;1,2;NA;50.8459474;19.13290860021639;1;0;15;
